Area,Title,URL,Domain
京都府,京都府・市町村共同統合型地理情報システム（ＧＩＳ）,https://g-kyoto.gis.pref.kyoto.lg.jp/g-kyoto/Portal?mid=1&mtp=pfm,https://g-kyoto.gis.pref.kyoto.lg.jp
京都府,京都府マルチハザードシステム,http://multi-hazard-map.pref.kyoto.jp/top/top.asp,http://multi-hazard-map.pref.kyoto.jp
京都府,ハザードマップ,https://www.bousai.city.kyoto.lg.jp/category/1-0-0-0-0-0-0-0-0-0.html,https://www.bousai.city.kyoto.lg.jp
京都市,ハザードマップ,https://www.bousai.city.kyoto.lg.jp/category/1-0-0-0-0-0-0-0-0-0.html,https://www.bousai.city.kyoto.lg.jp
京都市,観光マップ,https://ja.kyoto.travel/useful/guide/,https://ja.kyoto.travel
京都市,京都市観光マップArea map,https://oneday-pass.kyoto/map/areamap/,https://oneday-pass.kyoto
京都市,京都市観光ガイドマップ,http://www.kyo-yado.com/map/kankou.html,http://www.kyo-yado.com
京都市,京都市施設情報検索システム「施設マップ」,https://www5.city.kyoto.jp/map/,https://www5.city.kyoto.jp
向日市,向日市防災マップが新しくなりました,https://www.city.muko.kyoto.jp/kurashi/kurasi/anshin/4/1561942340756.html,https://www.city.muko.kyoto.j
長岡京市,長岡京市防災ハザードマップ（2019年5月）,https://www.city.nagaokakyo.lg.jp/0000000329.html,https://www.city.nagaokakyo.lg.jp
大山崎町,防災ハザードマップ,http://www.town.oyamazaki.kyoto.jp/annai/somuka/kikikanri/hinanjo/1383.html,http://www.town.oyamazaki.kyoto.jp
宇治市,地震・土砂災害・風水害ハザードマップ（宇治市くらしの便利帳）,https://www.city.uji.kyoto.jp/soshiki/25/5123.html,https://www.city.uji.kyoto.jp
城陽市,城陽市防災マップ（水害編・地震編）／城陽市防災ブック,https://www.city.joyo.kyoto.jp/0000001149.html,https://www.city.joyo.kyoto.jp
八幡市,八幡市防災ハザードマップについて,https://www.city.yawata.kyoto.jp/0000000570.html,https://www.city.yawata.kyoto.jp
京田辺市,京田辺市ハザードマップ,https://www.city.kyotanabe.lg.jp/0000002071.html,https://www.city.kyotanabe.lg.jp
久御山町,久御山町洪水・地震ハザードマップを更新しました,http://www.town.kumiyama.lg.jp/contents_detail.php?frmId=882,http://www.town.kumiyama.lg.jp
井手町,ハザードマップ,http://www.town.ide.kyoto.jp/soshiki/soumu/ansin_anzen/hazardmap/index.html,http://www.town.ide.kyoto.jp
宇治田原町,防災マップ（土砂災害・洪水）,http://www.town.ujitawara.kyoto.jp/0000000028.html,http://www.town.ujitawara.kyoto.jp
木津川市,木津川市総合防災マップについて,"https://www.city.kizugawa.lg.jp/index.cfm/6,13034,12,369,html",https://www.city.kizugawa.lg.jp
笠置町,笠置町防災マップを作成しました。,http://www.town.kasagi.lg.jp/contents_detail.php?frmId=1148,http://www.town.kasagi.lg.jp
和束町,和束町防災マップ（洪水・土砂災害）を作成しました,http://n-sen-cha.town.wazuka.kyoto.jp/contents_detail.php?co=kak&frmId=326,http://n-sen-cha.town.wazuka.kyoto.jp
精華町,精華町観光マップ「京都Seika いいね!なびマップ」,https://www.town.seika.kyoto.jp/kanko/11639.html,https://www.town.seika.kyoto.jp
精華町,防災・災害対策,https://www.town.seika.kyoto.jp/moshimo/bousaisaigai/index.html,https://www.town.seika.kyoto.jp
南山城村,南山城村 地震ハザードマップ,https://www.vill.minamiyamashiro.lg.jp/map/,https://www.vill.minamiyamashiro.lg.jp
亀岡市,亀岡市洪水ハザードマップを掲載します（令和元年度作成）,https://www.city.kameoka.kyoto.jp/soshiki/15/2470.html,https://www.city.kameoka.kyoto.jp
南丹市,南丹市総合防災ハザードマップを更新しました,https://www.city.nantan.kyoto.jp/www/disa/101/000/000/index_69698.html,https://www.city.nantan.kyoto.jp
京丹波町,京丹波町防災ハザードマップ,https://www.town.kyotamba.kyoto.jp/0000000272.html,https://www.town.kyotamba.kyoto.jp
福知山市,福知山市総合防災ハザードマップ,https://www.city.fukuchiyama.lg.jp/site/bousai/1847.html,https://www.city.fukuchiyama.lg.jp
舞鶴市,ハザードマップ,https://www.city.maizuru.kyoto.jp/kurashi/category/8-3-2-0-0-0-0-0-0-0.html,https://www.city.maizuru.kyoto.jp
綾部市,綾部市ハザードマップ,http://www.city.ayabe.lg.jp/bosai/kurashi/anzen/bosai/fuusuigaidosyasaigai/ayabeshihaza-domap.html,http://www.city.ayabe.lg.jp
宮津市,ハザードマップ等,https://www.city.miyazu.kyoto.jp/site/bousaigensai/list21.html,https://www.city.miyazu.kyoto.jp
京丹後市,防災マップ,https://www.city.kyotango.lg.jp/top/soshiki/somu/somu/6/1/bosaimap/index.html,https://www.city.kyotango.lg.jp
伊根町,防災に関する情報,http://www.town.ine.kyoto.jp/soshiki/somu/somu/bosai/1435887001393.html,http://www.town.ine.kyoto.jp
与謝野町,,https://www.town.yosano.lg.jp/life/relief/disaster-prevention-map/index.html,https://www.town.yosano.lg.jp
